Budget,Duration_Days,Group_Size,Activity_Intensity,Cultural_Engagement,Relaxation_Level,Adventure_Level,Kids_Count,Travel_Frequency,Age_Group,Season,Preferred_Activity,Secondary_Activity,Accommodation_Type,Transport_Mode,Food_Preference,Traveler_Type,Destination_Region,Destination_Spot
1040.759900508541,8.03939994285728,3.168078996441839,5.688040378966453,9.221879742939292,12.128788218237942,2.0293210762073874,0.0,2.6802323829909462,Adult,Winter,City Tour,Dining,Boutique Hotel,Flight,Non-Veg,Couple,Asia,Bali
2754.2770084230297,10.304855658762419,2.197235106291445,7.072479867007702,2.025022279786069,6.04618960190824,2.392264309407482,1.4379629753597145,0.0,Senior,Autumn,Safari,Local Food,Airbnb,Car,Family Friendly,Family,Americas,New York
2272.5518814133957,9.318409360559835,4.40692220542683,7.243902161076571,7.684609715351231,4.024196773864585,0.6949361140129013,1.7962899809265405,3.5109099433469355,Adult,Summer,Cruise,Water Park,Hotel,Flight,Mixed,Family,Asia,Bangkok
2867.091964959701,4.636991891563425,3.3307190598312277,6.759845233404745,3.4475319071908155,7.398728224500264,3.5646231022170096,0.0,1.5918131591590967,Senior,Spring,Spa,Dining,Resort,Car,Fine Dining,Couple,Americas,Toronto
2490.821802673473,6.798340719936019,3.1049924315991233,4.0213383887561065,3.0154035060911313,5.9606884883797004,3.03162937971267,2.075402299661775,1.8056937520052982,Senior,Autumn,Cruise,Water Park,Resort,Train,Mixed,Family,Americas,Rio de Janeiro
1624.700727235847,1.949400199780541,0.8938672311976389,4.810278215750025,4.327772911232478,3.209325947273009,14.644396044583024,0.0,2.8655329901160567,Young Adult,Spring,Backpacking,Shopping,Airbnb,Bus,Street Food Lover,Solo,Oceania,Melbourne
2274.366710762345,17.885123289104804,5.602967216562321,0.5174071381141803,3.0957179537313047,6.344670693954918,3.136556214444198,3.000701939362264,0.0,Adult,Autumn,Theme Park,Water Park,Resort,Train,Non-Veg,Family,Asia,Singapore
3337.3689340334895,12.44794309961534,3.0656835062352124,5.202033489735071,7.291591063005499,2.481890168703259,3.014606587421666,0.0,2.1809507390599716,Adult,Autumn,City Tour,Wine Tasting,Hotel,Flight,Mixed,Couple,Europe,Paris
3049.6574134578696,8.532081427023817,4.007979967170828,2.5568522901197186,6.244069413672849,6.702983072789408,0.9502546912911655,0.0,0.0,Adult,Winter,Spa,Dining,Boutique Hotel,Train,Fine Dining,Couple,Americas,Rio de Janeiro
1761.098043129638,15.974034964080673,3.354136024023594,2.426089688665491,5.50090714226408,7.920844736176082,1.5373344261009987,1.0916337740456512,0.942386318292355,Senior,Winter,Theme Park,Local Food,Airbnb,Flight,Family Friendly,Family,Americas,New York
1978.854463901689,12.397259011902408,2.9260719394731907,2.8968843415661136,5.174226900729016,5.86139799221185,1.1042522243639694,2.183167774388011,0.0,Senior,Autumn,Theme Park,Museum,Airbnb,Flight,Family Friendly,Solo,Asia,Bangkok
1377.5083909853133,11.013898619157022,2.583891009302511,3.0580866367316633,2.930244238368804,5.459900974726359,2.82579489430959,1.597602126484883,0.0,Adult,Autumn,Beach,Sightseeing,Hotel,Car,Mixed,Family,Asia,Bangkok
951.03652508605,10.511570909762112,2.0121942481019017,3.464751622477928,5.693869598118764,3.0190865550047654,1.154316094462326,0.0,0.0,Adult,Spring,Beach,Dining,Airbnb,Flight,Mixed,Solo,Asia,Singapore
614.6395776649114,2.281060027399883,1.437351621295014,7.056834817206526,5.941936671323326,7.680352305427186,8.291127556201008,0.0,0.9519367559932941,Adult,Spring,Museum,Nightlife,Airbnb,Flight,Vegan,Solo,Asia,Phuket
6018.263310182746,10.686845976237628,3.4497073654639734,3.610817996887549,6.216769008395748,5.471707538508899,4.736343077576501,1.0724465504302947,0.0,Adult,Summer,Cruise,Water Park,Family Suite,Train,Non-Veg,Family,Asia,Bangkok
2290.329736190502,4.434796232889161,0.5402652523814504,9.738203494644631,3.704895790440515,2.210993257302153,7.46322812884082,0.0,1.9375955922129178,Youth,Summer,Hiking,Shopping,Budget Hotel,Train,Street Food Lover,Solo,Oceania,Fiji
1459.177380684378,18.033827610642565,2.2721041099527857,6.504659061841361,4.968501605872017,4.982333249905465,4.8685578974463875,0.0,0.9786532106175267,Senior,Summer,Cultural Tour,Wine Tasting,Hotel,Train,Non-Veg,Couple,Europe,Rome
2014.8381832276077,19.10762855082221,3.923695498774054,6.0997743906390385,3.531207035572349,8.27582466632115,1.731940918545767,2.0878868038354046,2.1947842318913,Adult,Autumn,Theme Park,Sightseeing,Resort,Car,Family Friendly,Family,Americas,New York
1145.9321541892311,7.089853152046567,0.6474495937695326,5.1839830120357435,3.5965042222569252,4.391465544991626,5.217587898278736,0.0,4.18657133100071,Youth,Summer,Backpacking,Shopping,Budget Hotel,Flight,Street Food Lover,Solo,Oceania,Melbourne
2033.5434215305531,11.50477648894798,3.016943924740735,3.6527959809986004,8.304679431109907,5.278856075293133,6.613941930606615,0.0,0.0,Young Adult,Summer,Relaxing,Shopping,Airbnb,Car,Fine Dining,Solo,Asia,Bangkok
2054.806927194129,11.676645707789614,1.310789721512044,4.794677619190518,7.978639222795819,1.31300516752561,12.43995661450493,0.0,2.501687001200886,Youth,Autumn,Adventure Sports,Nightlife,Airbnb,Bus,Mixed,Family,Oceania,Fiji
1427.2657118162765,15.01240523587072,1.6688452311554531,5.692564273586432,8.573995159467577,6.547272401470694,1.7903995522344873,0.0,0.8651865404083456,Adult,Spring,Cultural Tour,Wine Tasting,Boutique Hotel,Car,Fine Dining,Couple,Americas,Rio de Janeiro
2423.928344878791,6.673905643937775,5.769519393317111,2.0960997132681802,8.83921597454587,5.387492409889145,4.0735264067371455,2.829175873347507,1.5982702532750985,Senior,Autumn,Beach,Local Food,Family Suite,Flight,Non-Veg,Couple,Europe,Amsterdam
605.9640127238481,3.5301807514232495,1.2138742237896087,2.597879466971157,5.9857691889793925,1.1459108569336858,5.653372672864151,0.0,2.4163915741444906,Young Adult,Summer,Hiking,Photography,Budget Hotel,Flight,Street Food Lover,Solo,Americas,Rio de Janeiro
2588.040564151782,11.037288752000428,3.7502333455429326,1.705033041328409,5.35810671885059,9.764547194850069,0.9371806643255748,0.0,1.2806744993984711,Adult,Autumn,Cultural Tour,Dining,Boutique Hotel,Train,Fine Dining,Couple,Americas,Toronto
1129.5908445961834,2.638873959706659,2.373128285469308,3.847719071864383,1.5131540705311672,6.442578628939053,1.798243917770802,0.0,3.7250664091493655,Young Adult,Winter,Relaxing,Museum,Hotel,Car,Fine Dining,Couple,Europe,Prague
841.5756605887142,2.9873464760085984,0.6888118822323874,5.258071597267943,6.759975770807436,2.1923201929677436,4.2226724148304715,0.0,1.0914757023176043,Adult,Spring,Backpacking,Shopping,Hostel,Bus,Street Food Lover,Solo,Oceania,Melbourne
2345.5896718726954,7.198653024089532,2.1719065262007997,1.5907888233241807,10.354104659805296,11.871698393203117,2.2563563175277146,0.9967332510222473,2.6400631432927764,Senior,Autumn,Family Resort,Water Park,Airbnb,Train,Non-Veg,Family,Americas,Rio de Janeiro
791.491249259299,5.54677588534023,1.249805220275526,6.222721178418445,5.8771980490509925,1.0516777821967147,11.094315757042189,0.0,0.0,Adult,Autumn,Adventure Sports,Photography,Hostel,Bus,Street Food Lover,Solo,Oceania,Sydney
1088.9116664406802,9.154232600241569,2.4182524377185457,5.585387817248269,7.8358491597788085,9.222399438303912,8.755616368978748,1.0252465260871149,0.0,Adult,Summer,Cultural Tour,Dining,Resort,Train,Non-Veg,Couple,Europe,Paris
3472.552067110095,5.489614105668327,1.4623551304766396,6.909615841624022,8.883894970549955,5.414296235285678,6.986384084450473,0.0,0.0,Adult,Winter,Beach,Dining,Hotel,Flight,Fine Dining,Couple,Europe,Paris
1185.2745458584018,11.350934146191253,5.192269856295225,4.832408355156159,4.359807331179005,6.3875674050620335,1.814683270370727,0.0,1.0849885723036117,Adult,Winter,City Tour,Shopping,Hotel,Flight,Non-Veg,Couple,Asia,Phuket
1776.4442751406748,8.29655742906837,2.1007859933855864,4.278315264261703,7.361400022427738,10.485050095782679,5.564526689011404,0.0,2.248462877440565,Senior,Summer,Spa,Wine Tasting,Boutique Hotel,Train,Fine Dining,Family,Asia,Tokyo
1584.002820324397,11.538406972931442,3.959453383627053,6.803201282570552,5.871110931899554,3.939080603607795,2.774652007778034,0.7631838756529891,1.568732661189164,Young Adult,Spring,Beach,Museum,Boutique Hotel,Flight,Fine Dining,Couple,Americas,New York
1628.6412238804703,1.8949610282667775,1.5020872927038587,4.488469627729731,7.897455324268333,1.9223533350931574,13.066023664322879,0.0,2.1350464380978416,Young Adult,Spring,Adventure Sports,Shopping,Airbnb,Bus,Vegan,Solo,Oceania,Sydney
2628.5991328171353,6.6414478171310165,2.066336432878954,3.1552011924233603,11.471356262341834,4.520073832997502,1.709315159187657,0.0,1.05522909753461,Adult,Winter,Cultural Tour,Wine Tasting,Boutique Hotel,Flight,Fine Dining,Couple,Asia,Delhi
2200.36183740995,8.075689240405072,2.3427970284998634,6.508409203378211,6.543594399317744,3.780257348700475,9.163935446009159,0.0,3.577386401413744,Adult,Summer,Beach,Museum,Boutique Hotel,Flight,Fine Dining,Couple,Europe,Amsterdam
1057.1602281754901,3.4876180013975437,0.7868230226442965,4.900760185566728,4.888535500957827,1.2146488519568268,6.297263827082697,0.0,8.994008850531657,Youth,Summer,Adventure Sports,Nightlife,Hostel,Flight,Mixed,Solo,Americas,Orlando
1421.1380122485343,6.389011945935906,0.9227467653536628,6.887413563470365,12.055600712513538,3.2485519997403722,6.792333418327111,0.0,0.0,Adult,Summer,Museum,Shopping,Budget Hotel,Train,Mixed,Solo,Oceania,Auckland
1815.817713541807,3.1267263971359824,2.695253732396076,3.6814906263375096,9.77887128004253,6.067215783234826,4.459732825007171,0.0,0.0,Senior,Autumn,City Tour,Museum,Airbnb,Car,Mixed,Couple,Europe,Amsterdam
5423.484979681632,8.477467037516544,2.6753251820323523,0.6913702998712495,0.46235090792355443,7.928859017638771,0.8886139419437458,1.7511299546865693,1.0187493833530665,Senior,Winter,Safari,Museum,Hotel,Car,Non-Veg,Solo,Europe,Barcelona
1571.2818561708684,5.394370427649508,0.5159914007152678,4.75547020545677,3.860985855341752,3.6171034772825075,12.625370605618466,0.0,2.743641043520793,Adult,Summer,Adventure Sports,Nightlife,Hostel,Flight,Street Food Lover,Solo,Americas,Los Angeles
338.4888390371683,6.329309216571129,1.111238173494714,3.77284263573263,4.930839112446375,2.0122777407501085,4.066749823233032,0.0,7.567059039408248,Young Adult,Autumn,Museum,Shopping,Hostel,Bus,Vegan,Family,Asia,Delhi
1563.6936915520516,18.00353570669746,3.5437478796788016,3.4266765290406362,7.70379493196704,5.8299510805826,4.452621451688798,0.9311553897011408,2.163753448615175,Adult,Autumn,Cultural Tour,Dining,Hotel,Train,Non-Veg,Couple,Europe,Rome
1674.5836997168312,8.798970808999314,3.3356978178209777,4.815101264894221,5.035111476824168,4.7607284491261375,3.7713499973217206,0.0,0.0,Young Adult,Winter,Cultural Tour,Shopping,Hotel,Car,Non-Veg,Solo,Europe,Amsterdam
2023.9271437013085,5.964929734789619,0.6235204224076301,4.416687254744807,3.5529716218901926,5.396312834759597,10.465485176709699,0.0,0.6316116183701271,Youth,Summer,Museum,Photography,Budget Hotel,Flight,Mixed,Solo,Oceania,Sydney
898.7179382857089,2.957371807401042,2.87976441859171,4.089642532200461,7.017690755420863,5.7549091773922685,4.284868028379116,0.0,0.38002119438000787,Senior,Spring,Cultural Tour,Wine Tasting,Hotel,Train,Non-Veg,Couple,Asia,Delhi
1135.317180062605,8.322815588899818,1.3755485540096697,7.526539547150784,7.834737692080869,2.566202002488772,8.054938805793926,0.0,3.953482495007541,Youth,Autumn,Adventure Sports,Local Food,Hostel,Train,Vegan,Couple,Americas,Orlando
436.2000880324744,2.092660557386809,1.0365508035519722,6.402565179973016,10.846329545270319,6.115786205330851,14.693717586424366,0.0,6.90256815013886,Youth,Autumn,Adventure Sports,Local Food,Budget Hotel,Bus,Vegetarian,Solo,Europe,Rome
5133.052277761512,7.319028961342355,4.710660864069816,6.0699826261270164,1.8235195349611284,6.93017353448619,1.5443245389308318,3.1297226731189567,0.8654228526007136,Adult,Summer,Safari,Sightseeing,Resort,Train,Mixed,Family,Europe,Paris
2153.641726598031,4.51245933855017,1.2494506629604527,5.254025228390663,8.791570925246159,4.431883596643278,7.540590457302651,0.0,3.27821312245017,Young Adult,Summer,Backpacking,Photography,Airbnb,Bus,Street Food Lover,Solo,Europe,Barcelona
1892.9475040874318,15.985409046302873,2.482105960038821,3.392073049324744,4.3285140447037795,8.968204518525049,5.002107123692286,0.0,0.0,Young Adult,Summer,City Tour,Wine Tasting,Airbnb,Car,Mixed,Family,Americas,Cancun
3343.130488394991,14.374939216102998,2.5398425220443714,2.9308581658406023,6.461246683849242,6.035909946371838,4.957855084177567,0.0,3.0847240979146586,Adult,Summer,City Tour,Shopping,Boutique Hotel,Flight,Fine Dining,Couple,Europe,Paris
3671.876364491944,13.995509529569063,2.621437823516811,3.759751317428372,3.548672775790016,7.047226992987651,1.7836215068974897,2.3576742923401977,0.0,Adult,Autumn,Cruise,Local Food,Airbnb,Car,Family Friendly,Family,Asia,Delhi
1346.6397340534768,7.36832744985286,0.5903439430339543,5.7622682046233,0.649078599881488,4.634781747747013,6.832826870708571,0.0,4.92382385097836,Youth,Summer,City Tour,Shopping,Budget Hotel,Bus,Mixed,Solo,Americas,New York
3151.5982218849986,9.512174094309641,0.9194206024081483,3.2203233249237764,3.634382644755879,6.070114876865278,10.153825957912945,0.0,3.969519723625903,Adult,Autumn,City Tour,Shopping,Hostel,Flight,Street Food Lover,Solo,Americas,Cancun
5606.912258397643,20.486143432485402,1.4496886182527793,5.551954429649634,3.798359660488403,5.999500405793138,0.9330873621162499,2.086412910910104,2.7034674427283725,Senior,Winter,Beach,Sightseeing,Hotel,Flight,Family Friendly,Family,Americas,Rio de Janeiro
1892.8439014324022,11.449696635332996,2.051106743166114,3.8091650840958544,6.725246741990597,7.485738822013355,6.965749287815735,0.0,0.0,Young Adult,Autumn,City Tour,Shopping,Boutique Hotel,Car,Non-Veg,Couple,Americas,Cancun
1573.3896151566394,2.598913957088621,0.5402669733132816,8.379862880660406,3.3951141986026037,4.467077845443716,4.547620480353512,0.0,2.4155654592291227,Youth,Summer,Adventure Sports,Photography,Hostel,Train,Mixed,Solo,Europe,Rome
2263.468827852066,9.948322519929143,1.0863213831786527,3.895799475622276,10.013810466792151,0.9546925306913976,7.9759650206545585,0.0,6.157337966408206,Adult,Summer,Museum,Photography,Hostel,Train,Vegetarian,Solo,Europe,Barcelona
1753.0787200518312,16.094873927776128,3.16897720649645,3.450133856400761,1.0677374750245505,6.27779324921799,1.078091049885314,3.2592669718381826,0.0,Adult,Winter,Cruise,Sightseeing,Hotel,Flight,Mixed,Family,Americas,New York
382.68029180091,4.7443154537456875,1.9594073237384386,2.8396803759359774,5.2768215182528975,5.423471669707565,4.482389576369694,0.0,1.7091354002815986,Adult,Autumn,Relaxing,Shopping,Resort,Car,Non-Veg,Solo,Asia,Tokyo
4420.343986720009,12.016545191240557,5.673658253817376,0.4170740061500045,5.436932376895818,9.600331849428901,2.86783430481803,1.8239814187887327,0.0,Adult,Autumn,Cruise,Water Park,Hotel,Flight,Non-Veg,Family,Europe,Amsterdam
4189.0280818774145,8.974150028590996,2.124186345415988,3.33066532102071,2.809837649503887,10.223007745937897,3.8225114752544114,0.0,1.9605344124823436,Young Adult,Spring,Beach,Wine Tasting,Airbnb,Flight,Mixed,Couple,Americas,Los Angeles
3458.4833234656944,5.572599876056841,1.8276336121433367,6.042345431292994,11.81249538199118,6.695932819266994,7.261344563496543,0.0,1.765525054806444,Adult,Summer,Beach,Museum,Airbnb,Car,Fine Dining,Solo,Americas,Los Angeles
769.0967429133018,3.0717864224039646,1.6163538253942593,5.985862146608039,5.0271362277850065,2.3285584155497046,6.229443292781967,0.0,3.9651240748759746,Youth,Summer,Museum,Local Food,Hostel,Train,Mixed,Solo,Oceania,Sydney
2425.392565316239,3.781570977496747,1.121087074098987,3.3357235648540384,9.222403165169647,3.868509218563357,6.917741444108266,0.0,3.484244735507898,Young Adult,Autumn,Museum,Local Food,Budget Hotel,Flight,Vegetarian,Solo,Asia,Bali
2259.150593955244,11.976804291770664,3.730467804295146,3.348585654254596,8.753736242947301,5.306045268012171,2.511036520284,0.6558849441246907,3.1523961918939976,Adult,Summer,Family Resort,Museum,Resort,Car,Non-Veg,Family,Asia,Bali
1836.3962944499945,17.204804441576297,6.724769629651318,5.32171775540919,5.935234150739337,5.141318424639728,2.10181869414155,1.7026589751379182,2.5973237334636883,Adult,Summer,Cruise,Water Park,Resort,Flight,Mixed,Solo,Asia,Singapore
2009.120855715158,2.3000233101719827,2.418746571133827,3.1804421341406366,2.393380694030977,5.028351214188018,5.581496292698949,0.0,0.7034422580217433,Senior,Autumn,Relaxing,Shopping,Hotel,Train,Non-Veg,Couple,Americas,New York
1671.6260788849909,8.0955220921251,5.111866406116315,7.612409586958113,4.194233604412113,6.315755915159673,4.363624962764243,0.0,1.1884731572598195,Adult,Summer,Spa,Museum,Resort,Flight,Non-Veg,Couple,Europe,Prague
2701.6636038310535,7.330832515474,2.1007064623250393,5.222012539167811,8.868682105438978,8.156450010106123,2.4414533510088057,1.117937061493004,1.105439757138183,Young Adult,Spring,Spa,Museum,Resort,Car,Fine Dining,Couple,Europe,Lisbon
1215.4642267345153,4.827388054004509,0.9979125654558988,7.975131196452216,4.072904021265841,7.629203280732058,4.652137720886934,0.0,2.30758057961594,Young Adult,Spring,Adventure Sports,Nightlife,Airbnb,Train,Vegan,Solo,Asia,Bangkok
2075.515974734503,13.039485276617507,1.6271345032063285,3.5218436654880465,8.00256002614828,4.181615793152264,3.756673051788624,0.0,0.8378043234293182,Young Adult,Summer,Spa,Wine Tasting,Airbnb,Car,Mixed,Couple,Americas,Los Angeles
3258.024126782731,7.938928330836335,2.773294036929613,9.421929505391063,3.9976467006777496,5.845865732049724,2.8322186442055735,2.0959303600220944,1.9312666015579871,Senior,Summer,Family Resort,Sightseeing,Family Suite,Car,Non-Veg,Family,Americas,Rio de Janeiro
2394.020339341374,7.2369491478620525,1.5826528333846654,7.515396334686509,11.343385858266487,5.868789068241227,2.2239261486484336,0.0,1.065173736880372,Adult,Autumn,Cultural Tour,Wine Tasting,Resort,Train,Mixed,Couple,Europe,Paris
3389.9236668605004,11.096999869146229,3.6370076802080575,10.103206839904862,4.9319448716274055,5.4878703430304405,2.5282374790426974,0.0,4.41925886566311,Adult,Winter,Cultural Tour,Wine Tasting,Resort,Train,Non-Veg,Couple,Asia,Bangkok
2667.332296703502,10.729458695757236,3.7147577225341983,1.9467333472277544,5.803319315805964,6.302588252287136,1.5504909180203996,1.9312363613132895,1.6033869029154915,Adult,Autumn,Cruise,Sightseeing,Resort,Car,Family Friendly,Family,Asia,Tokyo
2960.0223423503944,16.353689962642232,3.0667396699686114,7.2023771366448335,4.987457554292811,5.696453761725718,4.856168966826172,2.2769483868859446,0.7867285956768888,Senior,Winter,Cruise,Sightseeing,Airbnb,Flight,Mixed,Family,Americas,Rio de Janeiro
1856.553690094354,9.133312300692674,4.696503742897825,0.7538481368878167,5.163742955160773,10.852842910723334,2.8086448605865595,3.3602667476737103,3.7929417296992356,Senior,Summer,Theme Park,Museum,Hotel,Train,Mixed,Family,Asia,Delhi
1517.4965463971628,25.384869089861056,3.136647334188564,1.7452726435163566,5.497888671994585,9.20853914481442,2.773797461454659,1.6060412730090572,0.0,Adult,Summer,Safari,Sightseeing,Resort,Train,Family Friendly,Family,Europe,Barcelona
961.3686149274524,5.345366447657221,0.7472788066143714,10.417829576870314,4.277903649514468,4.352112993785206,5.5129780050244035,0.0,6.470675930993544,Adult,Summer,Hiking,Photography,Budget Hotel,Train,Vegetarian,Solo,Americas,New York
1410.2386845687172,4.096462926459032,1.2194539540580922,5.581796553084794,3.589727610251314,5.989660581454446,8.585356953132127,0.0,7.362399400676052,Youth,Summer,Museum,Photography,Airbnb,Train,Vegan,Family,Europe,Lisbon
1461.4065847268907,6.84694767292355,0.9745437447562757,7.217502940834533,6.039858421986474,2.0467492258006117,9.728042437127847,0.0,1.4364814983964753,Adult,Spring,Hiking,Local Food,Hostel,Bus,Street Food Lover,Solo,Oceania,Auckland
1888.3362987533808,8.185923989994006,0.9097075339094354,4.391769016919777,9.097067776690128,9.535091796577486,14.220537613203215,0.0,1.2357302132862211,Young Adult,Autumn,Beach,Wine Tasting,Resort,Flight,Fine Dining,Couple,Americas,Los Angeles
2432.6597941724267,3.9917789642979,1.448668207544896,4.662112601554932,11.100695028638778,12.895900615456236,5.810308363349255,0.0,3.10923141562393,Young Adult,Winter,Beach,Wine Tasting,Hotel,Flight,Non-Veg,Couple,Europe,Prague
865.9750347281356,2.721120599839383,1.4596031017985582,3.0066409361278463,4.55223872973397,0.9609863712456372,4.996308484435113,0.0,9.015374899653827,Adult,Spring,Museum,Nightlife,Budget Hotel,Flight,Street Food Lover,Solo,Europe,Barcelona
4158.582773090931,20.607286122247025,4.468082337115068,1.1186805336101975,0.9805649745612943,7.321405287609566,5.530163044837339,0.7244050199035593,1.0081656104567747,Senior,Summer,Beach,Local Food,Family Suite,Train,Family Friendly,Family,Europe,Paris
687.4646394647808,4.71157422054405,1.163369223126685,6.55449297492893,4.81233920085843,3.152522186756692,6.405949832378802,0.0,0.0,Young Adult,Summer,Hiking,Shopping,Budget Hotel,Train,Mixed,Solo,Americas,New York
778.1212197229859,3.928100998895832,1.2475159763000687,7.063911792838077,3.687804287710341,3.533406304435576,4.242574915377011,0.0,2.274376081573936,Youth,Autumn,Hiking,Shopping,Budget Hotel,Flight,Street Food Lover,Family,Asia,Delhi
2134.5307555499326,8.353950848715444,3.893133180239425,0.765030720395381,7.565068459624302,10.405161782405214,3.6216322752521317,0.7211484868205084,0.5801890366930645,Senior,Winter,Beach,Water Park,Family Suite,Train,Family Friendly,Family,Americas,Orlando
3238.932699462821,10.449771409959757,2.769930530250912,3.365951909892761,0.8155446115948852,8.709155288481032,1.0294974863532047,1.816127202922704,0.0,Senior,Summer,Theme Park,Museum,Resort,Train,Mixed,Family,Europe,Rome
1255.7184601233575,8.133900902434242,1.4011325928885152,3.31213852568617,3.2463840506524546,3.2796439950062966,7.996882775093527,0.0,0.0,Young Adult,Spring,Museum,Local Food,Hostel,Bus,Vegetarian,Solo,Europe,Lisbon
2550.930953595897,15.267053041696572,3.394207945936669,3.2660712520480457,5.128757836377903,6.469544991387558,2.1334839844775795,1.5759088103486774,0.8927527091879848,Senior,Autumn,Safari,Sightseeing,Family Suite,Car,Non-Veg,Family,Americas,Cancun
595.5577755616232,3.369731316912739,1.019568881017506,6.207665078215175,4.0073004369722165,2.624955202623404,7.651285753057025,0.0,3.896936873846954,Young Adult,Spring,Museum,Shopping,Airbnb,Bus,Mixed,Solo,Americas,Rio de Janeiro
2866.5959495806396,8.970045193471682,3.7786215430642027,5.521788012929911,4.715465235953854,4.802925277842873,1.9938041659294323,0.8458527320648196,0.0,Adult,Autumn,Family Resort,Museum,Family Suite,Car,Mixed,Family,Europe,Barcelona
1458.9135448594025,16.068064436452257,4.1397878700122925,2.5569424432506347,4.095307786220762,12.13938704449493,4.112837575338884,0.0,3.29913496779838,Adult,Autumn,Relaxing,Shopping,Resort,Train,Non-Veg,Family,Asia,Singapore
2239.5998052464233,13.161706907542538,6.808943845685257,4.3796286074918385,12.254675587990286,9.265003616717765,0.8516027292191246,2.6821720293762805,0.9598559454189831,Senior,Autumn,Beach,Museum,Family Suite,Train,Mixed,Family,Asia,Tokyo
1916.4543499595668,9.712448142133969,3.610028978716702,5.1475473369946005,8.312713953940552,5.488464681369481,3.2701703400887507,1.0942076212908203,4.642101297557945,Adult,Summer,Beach,Wine Tasting,Resort,Flight,Non-Veg,Solo,Asia,Phuket
2326.7811842607953,2.061907038614106,3.0599111025373604,5.0849605858383455,9.20312107304332,8.13937758693185,5.297531994680875,0.0,0.0,Adult,Autumn,Cultural Tour,Shopping,Boutique Hotel,Train,Mixed,Couple,Europe,Rome
2944.764081949217,9.818583486859875,3.5820742322907875,7.270882961457931,1.7475785233243812,4.77853793600169,0.9588189823067631,2.2916729291955993,0.0,Senior,Summer,Family Resort,Museum,Family Suite,Flight,Mixed,Family,Americas,Los Angeles
1521.1296166944792,6.489497600880126,1.217509476218839,6.194823504897224,7.168820988113402,4.657801757831602,7.233550887259183,0.0,8.292582857814399,Young Adult,Summer,Hiking,Nightlife,Budget Hotel,Train,Vegetarian,Solo,Asia,Phuket
887.0330926173809,3.205196664910079,0.6937111526366896,7.5198841833586725,6.419755825048401,7.722627728773702,8.666884293547904,0.0,4.217418544750715,Adult,Autumn,Hiking,Local Food,Hostel,Flight,Vegetarian,Couple,Asia,Tokyo
750.3247384463373,7.371065724979918,0.7476341499682576,5.1147662560873846,1.250713706980475,2.3534791169808935,7.53104645211498,0.0,4.298624835176774,Adult,Spring,Adventure Sports,Nightlife,Hostel,Bus,Street Food Lover,Solo,Europe,Barcelona
4181.7960288451295,16.645042889563292,1.8203577435342355,0.5186352008468903,2.5275355409088345,8.374044233331539,1.7211905476506482,2.2636731131928167,2.798427780209445,Senior,Summer,Theme Park,Sightseeing,Family Suite,Flight,Mixed,Family,Europe,Prague
2243.455830399716,9.901400413404295,7.0054239274337835,1.1086475324078158,2.1279603915254786,10.319767799368984,5.151907637303108,1.9530690346921542,1.435223246335155,Senior,Summer,Family Resort,Water Park,Family Suite,Flight,Family Friendly,Family,Asia,Singapore
2515.0044510621537,11.997389459301948,2.382561661271629,4.6992388797712215,2.4585885505644267,3.6081974214032213,4.515142643953262,1.4423429092369915,2.3774410005472832,Adult,Winter,Family Resort,Local Food,Resort,Flight,Family Friendly,Family,Americas,Cancun
3629.8706969778104,16.30290813132461,5.622333909303033,3.0287494562383115,4.490158707004893,5.375885607189294,1.141367876359619,2.3363869394879067,4.371930755096668,Adult,Winter,Safari,Museum,Airbnb,Flight,Family Friendly,Solo,Asia,Phuket
2321.609615986586,10.738612851722232,0.9626480376072762,7.575933789540165,2.3359390806937617,5.162896395215883,4.920408528984515,0.0,2.1200218188818942,Youth,Autumn,Backpacking,Photography,Hostel,Flight,Street Food Lover,Solo,Europe,Prague
1502.744924356444,13.29342790964133,8.14870536408847,4.94932604742593,3.893388938092516,5.903264506309838,1.6606808736739993,2.745772491641395,0.6982213853720761,Adult,Summer,Safari,Sightseeing,Family Suite,Train,Mixed,Family,Europe,Rome
1041.4265088054376,9.127421873351024,5.682386224084417,2.559958531343582,3.169596443510869,6.647186689456761,3.4758054384836914,3.8022638273778036,0.0,Senior,Summer,Safari,Water Park,Resort,Flight,Non-Veg,Family,Asia,Singapore
2891.9072305247787,8.743618896067286,1.0214182727425067,5.551008103970147,7.02129652849799,8.712932441355658,5.3842015921394655,0.0,2.427337591649338,Adult,Winter,Beach,Wine Tasting,Airbnb,Train,Mixed,Couple,Americas,Rio de Janeiro
1495.3426681873598,6.104718459194517,1.3802637113366907,11.14350890886232,11.603072692038548,1.4520365798694923,6.49111527077774,0.0,1.4069089692765837,Youth,Autumn,City Tour,Shopping,Hostel,Flight,Mixed,Solo,Americas,Orlando
5108.403034075351,13.825431348949836,3.5474097131628435,0.9291011646686821,1.9985570782020645,4.537118757378811,2.334933628601625,1.3195588778226417,0.9206545640464951,Adult,Summer,Beach,Water Park,Family Suite,Train,Mixed,Family,Europe,Amsterdam
3853.6017849583654,6.421872199768204,2.8215872971416163,1.183179159464157,2.4153838752370045,6.973621477843525,1.2687530517028007,1.3378431531892223,3.858789225121588,Adult,Summer,Theme Park,Local Food,Family Suite,Flight,Non-Veg,Family,Europe,Barcelona
